,순번,프레스명,작업일자,주/야간,수주번호,시리얼번호,할당가열로,장입가열로,수주치수,사내재질,단조작업내역,비고,강종,수량,투입중량,투입수량,원단위가스량,시작시간
103,3635,P5,2020-05-26,야간,200204-19411-068,"001,002,003,004","01,02",가열로1호기,"6000.00 X 5500.00 X 122.00
",TWS355,"40/40/35 S/N:001-004
1432*450*570   단조비 확보.","R/BLOOM
Φ800",CARBON,4,6880,4,68.13,2020-05-26 04:20
104,3636,P5,2020-05-26,야간,200204-19411-069,"001,002,003,004","01,02",가열로1호기,"6000.00 X 5500.00 X 122.00
",TWS355,"40/40/35 S/N:001-004
1432*450*570   단조비 확보.","R/BLOOM
Φ800",CARBON,4,6880,4,68.13,2020-05-26 04:20
105,3686,P5,2020-05-27,야간,200527-051,"001,002,003,004,005","01,02",가열로1호기,"385.00 X 0.00 X 210.00
",TW 4140,"COG 405 X L
P5소재 코깅 (200408-15135-001)","열처리예열
1000 R/B",,5,5500,5,42.6,2020-05-27 07:10
106,3689,P5,2020-05-27,야간,200417-12321-001,001,"01,02",가열로1호기,"495.00 X 0.00 X 4880.00
",TW 266MGr2,S/N:001 시방서참고 R/STOCK,"5/27 P5주
1차작업분",CARBON,1,8950,1,69.32,2020-05-27 07:10
107,3681,P5,2020-05-27,야간,200407-19001-020,001,"01,02",가열로1호기,"6002.00 X 5326.00 X 231.00
",TWS355,"45/45/45 S/N:001
1937*500*685    단조비 필히확보.","5/27 P5주
1차작업분",CARBON,1,15760,1,122.07,2020-05-27 07:10
108,3746,P5,2020-05-28,야간,200219-19234-016,"001,002,003","01,02",가열로1호기,"6492.00 X 5992.00 X 155.00
",S355NL,"50/50/50 S/N:001-003
1670*500*610","380T
SLAB",CARBON,3,10120,3,54.85,2020-05-28 07:25
109,3747,P5,2020-05-28,야간,200219-19234-017,"001,002,003","01,02",가열로1호기,"6492.00 X 5992.00 X 155.00
",S355NL,"50/50/50 S/N:001-003
1670*500*610","380T
SLAB",CARBON,3,10120,3,54.85,2020-05-28 07:25
110,3777,P5,2020-05-29,야간,200516-19249-001,001,"01,02",가열로1호기,"1930.00 X 1216.00 X 494.00
",TW 266MGr2,"40/40/40 S/N:001
1592*500*590","400T
히트확인",CARBON,1,8800,1,71.4,2020-05-29 07:20
111,3778,P5,2020-05-29,야간,200516-19249-006,001,"01,02",가열로1호기,"1665.00 X 0.00 X 461.00
",TW 266MGr2,"55/35 S/N:001
1720 X 496","400T
히트확인",CARBON,1,9410,1,76.35,2020-05-29 07:20
112,3779,P5,2020-05-29,야간,200518-15622-002,001,"01,02",가열로1호기,"385.00 X 0.00 X 6023.00
",TW SF490V,S/N:001 시방서참고 R/STOCK,"700T
히트확인",CARBON,1,6420,1,52.09,2020-05-29 07:20
113,3780,P5,2020-05-29,야간,200209-15088-001,"001,002","01,02",가열로1호기,"1190.00 X 603.26 X 1091.00
",TW SF490V,"60/153.26/80 S/N:001-002
1250 X 450 X 1171  단조비 확보.","700T잔재
또는 R/B",CARBON,2,10300,2,83.57,2020-05-29 07:20
114,3831,P5,2020-06-01,주간,200518-15622-002,001,"01,02",가열로1호기,"385.00 X 0.00 X 6023.00
",TW SF490V,S/N:001 시방서참고 R/STOCK,"5/29 P5야
1차작업분",CARBON,1,6420,1,31.16,2020-05-30 07:40
115,3826,P5,2020-06-01,주간,200407-19001-021,001,"01,02",가열로1호기,6002.00 X 5326.00 X 231.00,TWS355,"45/45/45 S/N:001
1937*500*685  두번작업.  단조비 필히확보.","R/BLOOM
Φ1000",CARBON,1,15660,1,76,2020-05-30 07:40
116,3827,P5,2020-06-01,주간,200407-19001-022,001,"01,02",가열로1호기,6002.00 X 5326.00 X 231.00,TWS355,"45/45/45 S/N:001
1937*500*685  두번작업.  단조비 필히확보.","R/BLOOM
Φ1000",CARBON,1,15660,1,76,2020-05-30 07:40
117,3828,P5,2020-06-01,주간,200407-19001-023,001,"01,02",가열로1호기,6002.00 X 5326.00 X 231.00,TWS355,"45/45/45 S/N:001
1937*500*685  두번작업.  단조비 필히확보.","R/BLOOM
Φ1000",CARBON,1,15660,1,76,2020-05-30 07:40
118,3829,P5,2020-06-01,주간,200407-19001-024,001,"01,02",가열로1호기,6002.00 X 5326.00 X 231.00,TWS355,"45/45/45 S/N:001
1937*500*685  두번작업.  단조비 필히확보.","R/BLOOM
Φ1000",CARBON,1,15660,1,76,2020-05-30 07:40
119,4006,P5,2020-06-04,주간,190812-19968-005,001,"01,04",가열로1호기,"1670.00 X 1160.00 X 770.00
",TW S45SU,"45/45/45 S/N:001
1366*500*865","6/2 P5주
COGBAR",CARBON,1,9130,1,144.33,2020-06-03 13:02
120,4007,P5,2020-06-04,주간,200514-19558-001,001,"01,04",가열로1호기,"660.00 X 0.00 X 5205.00
",TW S45SU,"S/N:001 시방서참고 SHAFT
압탕포함 장입.","6/2 P5주
COGBAR",CARBON,1,12000,1,189.7,2020-06-03 13:02
121,4005,P5,2020-06-04,주간,200511-19925-001,"001,002,003","01,04",가열로1호기,"2460.00 X 0.00 X 90.00
",TW 350LF2,"55/45 S/N:001-003
2515 X 135   1차,2차작업","300T
히트확인",CARBON,3,5550,3,87.74,2020-06-03 13:02
122,4074,P5,2020-06-05,주간,200204-19411-065,"001,002,003,004","01,03,04",가열로1호기,"6000.00 X 5500.00 X 147.00
",TWS355,"40/40/35 S/N:001-004
1528*500*590   단조비 확보.","R/BLOOM
Φ800",CARBON,4,8030,4,63.93,2020-06-04 19:58
123,4075,P5,2020-06-05,주간,200511-19925-001,"003,001,002","01,03,04",가열로1호기,"2460.00 X 0.00 X 90.00
",TW 350LF2,"55/45 S/N:001-003
2515 X 135   2차작업","6/4 P5주
미작업분",CARBON,3,5550,3,44.18,2020-06-04 19:58
124,4158,P5,2020-06-08,야간,200409-19001-025,001,"01,05",가열로1호기,"6002.00 X 5347.00 X 240.00
",TWS355,"45/45/45 S/N:001
1929*500*695  두번작업.  단조비 필히확보.","R/BLOOM
Φ1000",CARBON,1,15760,1,69.93,2020-06-06 06:22
125,4157,P5,2020-06-08,야간,200409-19001-024,001,"01,05",가열로1호기,"6002.00 X 5347.00 X 240.00
",TWS355,"45/45/45 S/N:001
1929*500*695  두번작업.  단조비 필히확보.","R/BLOOM
Φ1000",CARBON,1,15760,1,69.93,2020-06-06 06:22
126,4156,P5,2020-06-08,야간,200409-19001-023,001,"01,05",가열로1호기,"6002.00 X 5347.00 X 240.00
",TWS355,"45/45/45 S/N:001
1929*500*695  두번작업.  단조비 필히확보.","R/BLOOM
Φ1000",CARBON,1,15760,1,69.93,2020-06-06 06:22
127,4155,P5,2020-06-08,야간,200409-19001-022,001,"01,05",가열로1호기,"6002.00 X 5347.00 X 240.00
",TWS355,"45/45/45 S/N:001
1929*500*695  두번작업.  단조비 필히확보.","R/BLOOM
Φ1000",CARBON,1,15760,1,69.93,2020-06-06 06:22
128,4154,P5,2020-06-08,야간,200409-19001-021,001,"01,05",가열로1호기,"6002.00 X 5347.00 X 240.00
",TWS355,"45/45/45 S/N:001
1929*500*695  두번작업.  단조비 필히확보.","R/BLOOM
Φ1000",CARBON,1,15760,1,69.93,2020-06-06 06:22
129,4149,P5,2020-06-08,야간,200603-13134-003,"001,002","01,05",가열로1호기,"3800.00SQ X 995.00SQ X 140.00T
",TWS355,"250/50/40 S/N:001-002  DOOR FLAME
SQ4050 X SQ1045 X 180T","6/8 P5주
1차작업분",CARBON,2,6430,2,28.53,2020-06-06 06:22
130,4212,P5,2020-06-09,야간,200511-19925-001,"001,002,003","01,05",가열로1호기,"2460.00 X 0.00 X 90.00
",TW 350LF2,"55/45 S/N:001-003
2515 X 135   2차작업","6/5 P5주
미작업분",CARBON,3,5550,3,54.42,2020-06-09 06:43
131,4214,P5,2020-06-09,야간,가열로다이,"003,001,002","01,05",가열로1호기,"SQ(450 X 450 X 6000)
",C-STEEL,P5사용 (1호기),"R/B 테일부
및 압탕",,3,10000,3,98.06,2020-06-09 06:43
132,4254,P5,2020-06-10,야간,200520-15007-009,"004,005","01,05",가열로1호기,"1819.00 X 0.00 X 158.00
",TW 266MGr2,"33/33 S/N:004-005
1852 X 191","6/9 P5야
1차작업분",CARBON,2,4220,2,273.13,2020-06-10 06:33
133,4260,P5,2020-06-10,야간,200519-15205-002,008,"01,05",가열로1호기,"674.00 X 574.00 X 1195.00
",TW 350LF2,"30/44/150 S/N:001
704 X 530 X 1345  단조수정","톱절단
PIPE투입",CARBON,1,1780,1,115.21,2020-06-10 06:33
134,4259,P5,2020-06-10,야간,200519-15205-002,007,"01,05",가열로1호기,"674.00 X 574.00 X 1195.00
",TW 350LF2,"30/44/150 S/N:001
704 X 530 X 1345  단조수정","톱절단
PIPE투입",CARBON,1,1780,1,115.21,2020-06-10 06:33
135,4258,P5,2020-06-10,야간,200519-15205-002,006,"01,05",가열로1호기,"674.00 X 574.00 X 1195.00
",TW 350LF2,"30/44/150 S/N:001
704 X 530 X 1345  단조수정","톱절단
PIPE투입",CARBON,1,1780,1,115.21,2020-06-10 06:33
136,4257,P5,2020-06-10,야간,200519-15205-002,005,"01,05",가열로1호기,"674.00 X 574.00 X 1195.00
",TW 350LF2,"30/44/150 S/N:001
704 X 530 X 1345  단조수정","톱절단
PIPE투입",CARBON,1,1780,1,115.21,2020-06-10 06:33
137,4305,P5,2020-06-11,야간,200529-30409-037,001,"01,05",가열로1호기,"406.40 X 0.00 X 6000.00
",TW 4130 M5,S/N:001 시편부착  시방서참고,"열처리예열
Φ800 R/B",ALLOY,1,8940,1,64.46,2020-06-11 06:38
138,4307,P5,2020-06-11,야간,200529-30409-039,001,"01,05",가열로1호기,"406.40 X 0.00 X 6000.00
",TW 4130 M5,S/N:001 시편부착  시방서참고,"열처리예열
Φ800 R/B",ALLOY,1,8940,1,64.46,2020-06-11 06:38
139,4308,P5,2020-06-11,야간,200529-30409-040,001,"01,05",가열로1호기,"406.40 X 0.00 X 6000.00
",TW 4130 M5,S/N:001 시편부착  시방서참고,"열처리예열
Φ800 R/B",ALLOY,1,8940,1,64.46,2020-06-11 06:38
140,4306,P5,2020-06-11,야간,200529-30409-038,001,"01,05",가열로1호기,"406.40 X 0.00 X 6000.00
",TW 4130 M5,S/N:001 시편부착  시방서참고,"열처리예열
Φ800 R/B",ALLOY,1,8940,1,64.46,2020-06-11 06:38
141,4354,P5,2020-06-12,야간,200525-19149-002,002,"01,05",가열로1호기,"1958.98 X 0.00 X 130.18
",TW F316L,"48/48 S/N:002
2006.98 X 178.18","가우징후
투입",SUS,1,4690,1,66,2020-06-12 05:13
142,4355,P5,2020-06-12,야간,200525-19149-003,"001,002","01,05",가열로1호기,"1958.98 X 0.00 X 130.18
",TW F316L,"48/48 S/N:001-002
2006.98 X 178.18","가우징후
투입",SUS,2,4690,2,66,2020-06-12 05:13
143,4356,P5,2020-06-12,야간,200609-15207-001,"001,002","01,05",가열로1호기,"1600.00SQX1280.00SQX230.00T
",TWS355,"150/50/50 S/N:001-002
SQ1750 X SQ1330 X 280T","300T
SLAB",CARBON,2,5900,2,83.03,2020-06-12 05:13
144,4357,P5,2020-06-12,야간,200609-15207-002,"001,002","01,05",가열로1호기,"1630.00SQX1310.00SQX230.00T
",TWS355,"150/50/50 S/N:001-002
SQ1780 X SQ1360 X 280T","300T
SLAB",CARBON,2,6130,2,86.27,2020-06-12 05:13
145,4415,P5,2020-06-15,야간,200605-15226-001,001,"01,03",가열로1호기,"1840.00 X 0.00 X 209.00
",TW F11,"40/35 S/N:001
1880 X 244  1차,2차작업","300T
히트확인",ALLOY,1,5530,1,178.22,2020-06-13 06:45
146,4416,P5,2020-06-15,야간,200605-15226-002,001,"01,03",가열로1호기,"1785.00 X 0.00 X 207.00
",TW F11,"40/35 S/N:001
1825 X 242  1차,2차작업","300T
히트확인",ALLOY,1,5170,1,166.62,2020-06-13 06:45
147,4412,P5,2020-06-15,야간,200605-19949-002,001,"01,03",가열로1호기,"1854.20 X 0.00 X 203.20
",TW F11,"43/38 S/N:001  특별관리품, 단조비확보.
1897.2 X 241.2   1차,2차작업","300T
히트확인",ALLOY,1,5570,1,179.51,2020-06-13 06:45
148,4413,P5,2020-06-15,야간,200605-19949-006,"001,002","01,03",가열로1호기,"1854.20 X 0.00 X 196.85
",TW F11,"38/38 S/N:001-002  특별관리,단조비확보.
1892.2 X 234.85   1차,2차작업","300T
히트확인",ALLOY,2,5390,2,173.71,2020-06-13 06:45
149,4467,P5,2020-06-16,야간,가열로다이,"001,002","01,03",가열로1호기,"SQ(450 X 450 X 6000)
",C-STEEL,P5사용 (1호기),"R/B 테일부
및 압탕",,2,10000,2,71.01,2020-06-16 07:27
150,4463,P5,2020-06-16,야간,200204-19411-076,"001,002","01,03",가열로1호기,"6000.00 X 5500.00 X 147.00
",TWS355,"40/40/35 S/N:001-002
1528*500*590   단조비 확보.","R/BLOOM
Φ800",CARBON,2,8030,2,57.02,2020-06-16 07:27
151,4464,P5,2020-06-16,야간,200204-19411-077,"001,002","01,03",가열로1호기,"6000.00 X 5500.00 X 147.00
",TWS355,"40/40/35 S/N:001-002
1528*500*590   단조비 확보.","R/BLOOM
Φ800",CARBON,2,8030,2,57.02,2020-06-16 07:27
152,4659,P5,2020-06-22,야간,200610-19197-041,"001,002","01,03",가열로1호기,"1878.00 X 965.00 X 175.00
",TWS355,"20/20/20 S/N:001-002
1550*450*245","300T
히트확인",CARBON,2,3520,2,164.46,2020-06-20 06:30
153,4657,P5,2020-06-22,야간,200610-19197-039,"001,002","01,03",가열로1호기,"1878.00 X 965.00 X 175.00
",TWS355,"20/20/20 S/N:001-002
1550*450*245","300T
히트확인",CARBON,2,3520,2,164.46,2020-06-20 06:30
154,4656,P5,2020-06-22,야간,200610-19197-038,002,"01,03",가열로1호기,"1878.00 X 965.00 X 175.00
",TWS355,"20/20/20 S/N:002
1550*450*245","300T
히트확인",CARBON,1,3520,1,164.46,2020-06-20 06:30
155,4655,P5,2020-06-22,야간,200610-19197-038,,"01,03",가열로1호기,"1878.00 X 965.00 X 175.00
",TWS355,"20/20/67(시) S/N:001 67T
1567*450*295","300T
히트확인",CARBON,1,4350,1,203.24,2020-06-20 06:30
156,4658,P5,2020-06-22,야간,200610-19197-040,"001,002","01,03",가열로1호기,"1878.00 X 965.00 X 175.00
",TWS355,"20/20/20 S/N:001-002
1550*450*245","300T
히트확인",CARBON,2,3520,2,164.46,2020-06-20 06:30
157,4713,P5,2020-06-23,야간,200605-19004-001,001,"01,03",가열로1호기,"1240.00 X 756.00 X 1708.00
",TW 266Gr2,"62/56/150 S/N:001
1302 X 700 X 1858  PIPE작업","6/23 P5주
1차작업분",CARBON,1,15100,1,154.61,2020-06-23 04:33
158,4712,P5,2020-06-23,야간,200620-19711-009,001,"01,03",가열로1호기,"939.80 X 768.35 X 1231.90
",TW F22,"60/60/80 S/N:001
840*450*1355  펀치작업","열처리예열
300T",ALLOY,1,4460,1,45.67,2020-06-23 04:33
159,4711,P5,2020-06-23,야간,200620-19711-008,001,"01,03",가열로1호기,"939.80 X 768.35 X 1238.25
",TW F22,"60/60/80 S/N:001
841*450*1360  펀치작업","열처리예열
300T",ALLOY,1,4480,1,45.87,2020-06-23 04:33
160,4710,P5,2020-06-23,야간,200620-19711-007,001,"01,03",가열로1호기,"939.80 X 768.35 X 1238.25
",TW F22,"60/60/80 S/N:001
841*450*1360  펀치작업","열처리예열
300T",ALLOY,1,4480,1,45.87,2020-06-23 04:33
161,4709,P5,2020-06-23,야간,200620-19711-006,001,"01,03",가열로1호기,"939.80 X 768.35 X 1238.25
",TW F22,"60/60/80 S/N:001
841*450*1360  펀치작업","열처리예열
300T",ALLOY,1,4480,1,45.87,2020-06-23 04:33
162,4708,P5,2020-06-23,야간,200620-19711-005,001,"01,03",가열로1호기,"939.80 X 768.35 X 1238.25
",TW F22,"60/60/80 S/N:001
841*450*1360  펀치작업","열처리예열
300T",ALLOY,1,4480,1,45.87,2020-06-23 04:33
163,4707,P5,2020-06-23,야간,200620-19711-004,001,"01,03",가열로1호기,"939.80 X 768.35 X 1238.25
",TW F22,"60/60/80 S/N:001
841*450*1360  펀치작업","열처리예열
300T",ALLOY,1,4480,1,45.87,2020-06-23 04:33
164,4763,P5,2020-06-24,야간,200520-19478-011,"001,002,003,004","01,03",가열로1호기,"6000.00 X 5500.00 X 142.00
",TWS355,"40/40/35 S/N:001-004
1515*500*585","400T
SLAB",CARBON,4,7810,4,50.06,2020-06-24 05:34
165,4762,P5,2020-06-24,야간,200520-19478-010,"001,002,003,004","01,03",가열로1호기,"6000.00 X 5500.00 X 142.00
",TWS355,"40/40/35 S/N:001-004
1515*500*585","400T
SLAB",CARBON,4,7810,4,50.06,2020-06-24 05:34
166,4834,P5,2020-06-26,주간,200612-99010-048,001,"01,05",가열로1호기,"500.00 X 0.00 X 6000.00
",42CrMo4,"S/N:001 시방서참고  판매용R/BAR TEST
외관데미지 특별관리","열처리예열
1000R/B잔재",ALLOY,1,11300,1,252.66,2020-06-25 20:00
167,4874,P5,2020-06-29,주간,200513-13530-005,001,"01,04",가열로1호기,"1446.00 X 991.00 X 856.00
",STD61,"55/70/60 S/N:001
1237*450*980  내경바리 주의. 겹침주의.","톱절단
COGBAR",ALLOY,1,8520,1,211.47,2020-06-27 06:50
168,4878,P5,2020-06-29,주간,가열로다이,"001,002,003","01,04",가열로1호기,"SQ(450 X 450 X 3600)
",C-STEEL,P15사용 ( 길이 양단 화염절단 ),"R/B 테일부
및 압탕",,4,6600,4,163.81,2020-06-27 06:50
169,4925,P5,2020-06-30,주간,200623-12494-004,001,"01,04",가열로1호기,"2206.00 X 0.00 X 126.00
",TW 350LF2,"95(시)/35 S/N:001  외경시편
2301 X 161","300T
SLAB",CARBON,1,5540,1,106.11,2020-06-29 19:16
170,4924,P5,2020-06-30,주간,200623-12494-003,001,"01,04",가열로1호기,"2206.00 X 0.00 X 126.00
",TW 350LF2,"95(시)/35 S/N:001  외경시편
2301 X 161","300T
SLAB",CARBON,1,5540,1,106.11,2020-06-29 19:16
171,4923,P5,2020-06-30,주간,200623-12494-002,001,"01,04",가열로1호기,"2206.00 X 0.00 X 126.00
",TW 350LF2,"95(시)/35 S/N:001  외경시편
2301 X 161","300T
SLAB",CARBON,1,5540,1,106.11,2020-06-29 19:16
172,4922,P5,2020-06-30,주간,200623-12494-001,001,"01,04",가열로1호기,"2206.00 X 0.00 X 126.00
",TW 350LF2,"95(시)/35 S/N:001  외경시편
2301 X 161","300T
SLAB",CARBON,1,5540,1,106.11,2020-06-29 19:16
173,4966,P5,2020-07-01,주간,200529-30409-027,001,"01,04",가열로1호기,"355.60 X 0.00 X 6000.00
",TW 4130 M5,S/N:001 시방서참고 (듀펠코)   시편부착.,"P5 예열
Φ800 R/B",ALLOY,1,6710,1,53.13,2020-06-30 18:30
174,4967,P5,2020-07-01,주간,200529-30409-028,001,"01,04",가열로1호기,"355.60 X 0.00 X 6000.00
",TW 4130 M5,S/N:001 시방서참고 (듀펠코),"P5 예열
Φ800 R/B",ALLOY,1,6410,1,50.76,2020-06-30 18:30
175,4965,P5,2020-07-01,주간,200529-30409-026,001,"01,04",가열로1호기,"342.90 X 0.00 X 6000.00
",TW 4130 M5,S/N:001 시방서참고 (듀펠코),"P5 예열
Φ800 R/B",ALLOY,1,5930,1,46.96,2020-06-30 18:30
176,4964,P5,2020-07-01,주간,200529-30409-025,001,"01,04",가열로1호기,"342.90 X 0.00 X 6000.00
",TW 4130 M5,S/N:001 시방서참고 (듀펠코),"P5 예열
Φ800 R/B",ALLOY,1,5930,1,46.96,2020-06-30 18:30
177,4963,P5,2020-07-01,주간,200529-30409-024,001,"01,04",가열로1호기,"342.90 X 0.00 X 6000.00
",TW 4130 M5,S/N:001 시방서참고 (듀펠코),"P5 예열
Φ800 R/B",ALLOY,1,5930,1,46.96,2020-06-30 18:30
178,4962,P5,2020-07-01,주간,200529-30409-023,001,"01,04",가열로1호기,"342.90 X 0.00 X 6000.00
",TW 4130 M5,S/N:001 시방서참고 (듀펠코),"P5 예열
Φ800 R/B",ALLOY,1,5930,1,46.96,2020-06-30 18:30
179,4961,P5,2020-07-01,주간,200529-30409-022,001,"01,04",가열로1호기,"342.90 X 0.00 X 6000.00
",TW 4130 M5,S/N:001 시방서참고 (듀펠코),"P5 예열
Φ800 R/B",ALLOY,1,5930,1,46.96,2020-06-30 18:30
180,4960,P5,2020-07-01,주간,200529-30409-021,001,"01,04",가열로1호기,"342.90 X 0.00 X 6000.00
",TW 4130 M5,S/N:001 시방서참고 (듀펠코),"P5 예열
Φ800 R/B",ALLOY,1,5930,1,46.96,2020-06-30 18:30
181,5012,P5,2020-07-02,주간,200529-30409-021,001,01,가열로1호기,"342.90 X 0.00 X 6000.00
",TW 4130 M5,S/N:001 시방서참고 (듀펠코),"P5 예열
Φ800 R/B",ALLOY,1,5930,1,47.31,2020-07-01 20:51
182,5013,P5,2020-07-02,주간,200529-30409-022,001,01,가열로1호기,"342.90 X 0.00 X 6000.00
",TW 4130 M5,S/N:001 시방서참고 (듀펠코),"P5 예열
Φ800 R/B",ALLOY,1,5930,1,47.31,2020-07-01 20:51
183,5014,P5,2020-07-02,주간,200529-30409-023,001,01,가열로1호기,"342.90 X 0.00 X 6000.00
",TW 4130 M5,S/N:001 시방서참고 (듀펠코),"P5 예열
Φ800 R/B",ALLOY,1,5930,1,47.31,2020-07-01 20:51
184,5015,P5,2020-07-02,주간,200529-30409-024,001,01,가열로1호기,"342.90 X 0.00 X 6000.00
",TW 4130 M5,S/N:001 시방서참고 (듀펠코),"P5 예열
Φ800 R/B",ALLOY,1,5930,1,47.31,2020-07-01 20:51
185,5016,P5,2020-07-02,주간,200529-30409-025,001,01,가열로1호기,"342.90 X 0.00 X 6000.00
",TW 4130 M5,S/N:001 시방서참고 (듀펠코),"P5 예열
Φ800 R/B",ALLOY,1,5930,1,47.31,2020-07-01 20:51
186,5017,P5,2020-07-02,주간,200529-30409-026,001,01,가열로1호기,"342.90 X 0.00 X 6000.00
",TW 4130 M5,S/N:001 시방서참고 (듀펠코),"P5 예열
Φ800 R/B",ALLOY,1,5930,1,47.31,2020-07-01 20:51
187,5018,P5,2020-07-02,주간,200529-30409-027,001,01,가열로1호기,"355.60 X 0.00 X 6000.00
",TW 4130 M5,S/N:001 시방서참고 (듀펠코)   시편부착.,"P5 예열
Φ800 R/B",ALLOY,1,6710,1,53.53,2020-07-01 20:51
188,5019,P5,2020-07-02,주간,200529-30409-028,001,01,가열로1호기,"355.60 X 0.00 X 6000.00
",TW 4130 M5,S/N:001 시방서참고 (듀펠코),"P5 예열
Φ800 R/B",ALLOY,1,6410,1,51.14,2020-07-01 20:51
189,5097,P5,2020-07-06,야간,200529-30409-022,001,01,가열로1호기,"342.90 X 0.00 X 6000.00
",TW 4130 M5,S/N:001 시방서참고 (듀펠코),"7/1 P5주
미작업분",ALLOY,1,5930,1,84.16,2020-07-04 06:19
190,5098,P5,2020-07-06,야간,200529-30409-023,001,01,가열로1호기,"342.90 X 0.00 X 6000.00
",TW 4130 M5,S/N:001 시방서참고 (듀펠코),"7/1 P5주
미작업분",ALLOY,1,5930,1,84.16,2020-07-04 06:19
191,5101,P5,2020-07-06,야간,200529-30409-026,001,01,가열로1호기,"342.90 X 0.00 X 6000.00
",TW 4130 M5,S/N:001 시방서참고 (듀펠코),"7/1 P5주
미작업분",ALLOY,1,5930,1,84.16,2020-07-04 06:19
192,5099,P5,2020-07-06,야간,200529-30409-024,001,01,가열로1호기,"342.90 X 0.00 X 6000.00
",TW 4130 M5,S/N:001 시방서참고 (듀펠코),"7/1 P5주
미작업분",ALLOY,1,5930,1,84.16,2020-07-04 06:19
193,5100,P5,2020-07-06,야간,200529-30409-025,001,01,가열로1호기,"342.90 X 0.00 X 6000.00
",TW 4130 M5,S/N:001 시방서참고 (듀펠코),"7/1 P5주
미작업분",ALLOY,1,5930,1,84.16,2020-07-04 06:19
194,5103,P5,2020-07-06,야간,200529-30409-028,001,01,가열로1호기,"355.60 X 0.00 X 6000.00
",TW 4130 M5,S/N:001 시방서참고 (듀펠코),"7/1 P5주
미작업분",ALLOY,1,6410,1,90.97,2020-07-04 06:19
195,5102,P5,2020-07-06,야간,200529-30409-027,001,01,가열로1호기,"355.60 X 0.00 X 6000.00
",TW 4130 M5,S/N:001 시방서참고 (듀펠코)   시편부착.,"7/1 P5주
미작업분",ALLOY,1,6710,1,95.23,2020-07-04 06:19
196,5096,P5,2020-07-06,야간,200616-15226-007,001,01,가열로1호기,"1280.00 X 1100.00 X 2030.00
",TW 266MGr2,"60/60/150 S/N:001
1340 X 1040 X 2180  M/BAR작업","7/6 P5주
2차작업분",CARBON,1,10800,1,153.27,2020-07-04 06:19
197,5135,P5,2020-07-07,야간,200429-12321-001,001,"01,04",가열로1호기,"1210.00 X 0.00 X 4455.00
",TW 266MGr2,"S/N:001 시방서참고 R/STOCK 
더블업셋팅","7/6 P5주
1차작업분",CARBON,1,16600,1,23.11,2020-07-07 06:08
198,5132,P5,2020-07-07,야간,200624-99010-001,"001,002,003,004","01,04",가열로1호기,"2250.00SQX1569.30SQX120.00T
",TW 42CrMo4,"2EA씩 동시작업 R/M TABLE 도면참조
*단조치수:sq(4750x1670x170) 총4개.
*절단치수:sq(2350x1670x170) 총8개.","열처리예열
￠1000 R/B",ALLOY,4,12410,4,17.28,2020-07-07 06:08
199,5178,P5,2020-07-08,야간,200624-99010-001,"001,002,003,004","01,04",가열로1호기,"2250.00SQX1569.30SQX120.00T
",TW 42CrMo4,"2EA씩 동시작업 R/M TABLE 도면참조
*단조치수:sq(4750x1670x170) 총4개.
*절단치수:sq(2350x1670x170) 총8개.","7/7 P5야
1차작업분",ALLOY,4,12410,4,0,2020-07-08 07:00
